coming_soon,price_usd,is_free,discount_pct,platforms_win,platforms_mac,platforms_linux,metacritic_score,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,publishing_model,genre_count,release_year,approval_rating
False,14.99,False,0,True,True,False,,142,0,128,29,0,0,14,Self-Published,1,2018,0.9501829439909936
False,4.99,False,75,True,False,False,89.0,165,0,135,70,0,1,9,Publisher-Backed,1,2018,0.957272545668435
False,13.99,False,0,True,False,False,,17342,0,22453,349,0,3,13,Self-Published,1,2018,0.8436354752015637
False,0.99,False,0,True,False,False,,0,0,0,0,0,0,0,Self-Published,1,2018,0.5
False,29.99,False,0,True,False,False,,393,0,391,22,0,2,29,Publisher-Backed,1,2018,0.884804265469342
False,0.49,False,90,True,False,False,,235,0,223,0,0,0,0,Publisher-Backed,1,2018,0.4497907949790795
False,19.99,False,0,True,False,False,,4902,692,922,2703,0,2,128,Publisher-Backed,1,2018,0.9765771906731854
False,34.99,False,0,True,False,False,,1737,37,1629,3605,0,0,0,Self-Published,1,2018,0.9430217669654289
False,29.99,False,0,True,False,False,89.0,1496,26,312,71,0,0,42,Publisher-Backed,1,2018,0.8955491387035747
False,14.99,False,0,True,True,False,,287,0,293,1,0,2,59,Publisher-Backed,1,2018,0.823086574654956
False,49.99,False,0,True,False,False,67.0,2201,0,934,208,0,22,95,Self-Published,1,2018,0.7590070921985815
False,9.99,False,0,True,True,True,77.0,322,0,141,40,0,1,26,Publisher-Backed,1,2018,0.9168912848158132
False,29.99,False,0,True,False,False,75.0,3591,715,561,4508,17,5,307,Self-Published,1,2018,0.8775006699982659
False,9.99,False,0,True,False,False,,314,0,57,297,0,0,58,Publisher-Backed,1,2018,0.865123236001821
False,6.29,False,30,True,False,False,,0,0,0,0,0,0,8,Self-Published,1,2018,0.38461538461538464
False,1.49,False,90,True,False,False,,1220,0,70,5,0,0,22,Self-Published,1,2018,0.8097120271033315
False,14.99,False,0,True,False,False,,354,0,148,53,0,0,0,Self-Published,1,2018,0.6918971373119844
False,29.99,False,0,True,False,False,,772,353,479,318,0,20,20,Publisher-Backed,1,2018,0.7779208073734617
False,0.49,False,51,True,True,True,,1078,0,112,143,0,0,100,Publisher-Backed,1,2019,0.8880020271126314
False,29.99,False,0,True,False,False,77.0,3496,24,1084,2751,0,1,34,Self-Published,1,2018,0.8511842509996924
False,14.99,False,0,True,True,False,,42,0,30,37,0,0,0,Publisher-Backed,1,2018,0.8760847628657922
False,1.99,False,0,True,False,False,,203,0,211,1,0,0,8,Publisher-Backed,1,2018,0.47214076246334313
False,14.99,False,0,True,True,False,,84,0,47,20,0,0,14,Publisher-Backed,1,2018,0.877838360135275
False,24.99,False,0,True,False,False,67.0,2799,0,709,10,0,17,35,Self-Published,1,2018,0.8719309887193099
False,9.99,False,0,True,True,True,75.0,223,294,96,4,0,1,123,Self-Published,1,2013,0.7836958383284809
False,9.99,False,0,True,False,False,,135,31,115,3,0,1,30,Publisher-Backed,1,2018,0.8433333333333334
False,19.99,False,0,True,True,True,,358,0,400,7,0,4,165,Self-Published,1,2018,0.9164032314717246
False,19.99,False,0,True,True,False,,116,0,114,3,0,0,28,Self-Published,1,2015,0.8981481481481481
False,14.99,False,0,True,True,True,70.0,1480,0,500,75,0,1,36,Self-Published,1,2018,0.8248723897911833
False,19.99,False,0,True,False,False,,872,0,307,66,0,1,27,Publisher-Backed,1,2018,0.9413383659668161
False,39.99,False,0,True,False,False,,2166,311,507,6308,17,7,50,Publisher-Backed,1,2018,0.8649213519274352
False,13.99,False,30,True,True,True,84.0,268,0,208,11,0,0,3,Self-Published,1,2018,0.8059479553903346
False,19.99,False,0,True,False,False,,15372,65,815,1143,0,24,0,Self-Published,1,2018,0.7098475295196607
False,19.99,False,0,True,False,False,86.0,3174,1073,786,1264,0,19,0,Publisher-Backed,1,2018,0.8673351564873899
False,14.99,False,0,True,False,False,,691,0,460,114,0,2,70,Publisher-Backed,1,2018,0.9006001500375094
False,39.99,False,0,True,True,True,88.0,3574,440,564,1844,0,2,0,Publisher-Backed,1,2018,0.9522027020650823
False,1.99,False,0,True,False,False,,203,0,245,24,0,0,0,Publisher-Backed,1,2018,0.3090909090909091
False,14.99,False,0,True,True,True,69.0,486,0,90,1,0,0,30,Self-Published,1,2018,0.8975741239892183
False,19.99,False,0,True,False,False,,622,128,264,39,0,0,0,Publisher-Backed,1,2018,0.9528979966355712
False,19.99,False,0,True,True,False,,350,0,220,28,0,2,6,Self-Published,1,2018,0.8725155279503105
False,9.99,False,0,True,False,False,,354,0,53,6,17,0,0,Self-Published,1,2018,0.7596229379418696
False,24.99,False,0,True,True,True,79.0,1736,0,250,32,0,2,49,Self-Published,1,2018,0.8253774219179757
False,3.49,False,30,True,True,True,,2550,893,1002,6389,0,3,177,Self-Published,1,2018,0.9665034099855829
False,1.99,False,0,True,False,False,,195,0,227,0,0,0,25,Publisher-Backed,1,2018,0.6
False,9.99,False,0,True,True,True,,390,0,261,29,0,1,30,Self-Published,1,2018,0.9267399267399268
False,2.99,False,0,True,False,False,,497,16,434,109,0,0,0,Publisher-Backed,1,2018,0.0
False,19.99,False,0,True,True,True,72.0,128,0,60,11,0,12,51,Publisher-Backed,1,2018,0.57672170761176
False,19.99,False,0,True,False,False,,521,0,496,119,0,0,26,Self-Published,1,2018,0.8318440292445166
False,7.99,False,0,True,False,False,,114,0,41,8,0,0,0,Self-Published,1,2018,0.4867074527252503
False,12.99,False,0,True,False,False,80.0,491,0,442,4,0,0,84,Self-Published,1,2018,0.9269252388982574
False,11.99,False,70,True,False,False,,313,0,176,5,0,8,27,Publisher-Backed,1,2018,0.690204081632653
False,29.99,False,0,True,False,False,,878,14,148,252,0,0,284,Publisher-Backed,1,2018,0.8947291575412469
False,29.99,False,0,True,False,False,83.0,154,0,130,11,0,2,25,Self-Published,1,2018,0.9412350597609562
False,2.99,False,0,True,False,False,,225,0,186,9,0,0,0,Publisher-Backed,1,2018,0.8464750675509702
False,11.99,False,0,True,False,False,,670,401,526,1870,0,0,21,Publisher-Backed,1,2018,0.8959756097560976
False,29.99,False,0,True,True,True,80.0,553,0,124,163,0,3,74,Publisher-Backed,1,2018,0.8024328192081412
False,59.99,False,0,True,False,False,,1504,0,510,75,17,3,35,Publisher-Backed,1,2018,0.5720741075463173
False,9.99,False,0,True,False,False,,219,0,131,3,0,0,0,Publisher-Backed,1,2018,0.727906976744186
False,14.99,False,0,True,False,False,79.0,487,44,484,21,0,1,70,Self-Published,1,2018,0.945424013434089
False,9.99,False,0,True,True,True,74.0,117,0,111,1,0,0,20,Publisher-Backed,1,2018,0.8705855018587361
False,29.99,False,0,True,False,False,76.0,638,0,225,72,0,1,51,Publisher-Backed,1,2018,0.8721248190445553
False,19.99,False,0,True,False,False,84.0,237,0,142,4,0,0,31,Publisher-Backed,1,2018,0.9618573797678275
False,4.99,False,0,True,False,False,,235,0,191,30,0,0,7,Self-Published,1,2018,0.9765154556403051
False,19.99,False,0,True,False,False,74.0,1527,52,488,112,0,6,109,Publisher-Backed,1,2018,0.7023942438903362
False,4.99,False,0,True,False,False,,291,331,286,2861,0,0,5,Publisher-Backed,1,2018,0.3713784021071115
False,19.99,False,0,True,True,True,88.0,350,71,218,36,0,3,30,Publisher-Backed,1,2018,0.9727725936341557
False,1.99,False,0,True,False,False,,36715,0,189,0,0,0,9,Publisher-Backed,1,2016,0.833164812942366
False,19.99,False,0,True,False,False,85.0,161,20,125,9,0,4,43,Publisher-Backed,1,2018,0.9374039401984071
False,14.99,False,0,True,True,True,70.0,415,0,443,80,13,2,18,Self-Published,1,2018,0.9729701304164914
False,39.99,False,0,True,False,False,,374,35,235,179,0,0,0,Publisher-Backed,1,2018,0.6999455436558359
False,9.99,False,50,True,False,False,,463,0,64,4,0,1,0,Publisher-Backed,1,2018,0.4883960804538422
False,0.99,False,0,True,True,False,,177,0,207,6,0,0,39,Publisher-Backed,1,2018,0.6227027027027027
False,14.99,False,0,True,False,False,74.0,292,8,188,300,0,0,15,Publisher-Backed,1,2018,0.8611425980503288
False,9.99,False,0,True,False,False,,274,0,74,16,0,0,30,Publisher-Backed,1,2018,0.6682436428149024
False,4.99,False,0,True,True,False,63.0,164,0,220,0,0,0,52,Self-Published,1,2018,0.8651892890120036
False,59.99,False,0,True,False,False,81.0,1805,181,480,2784,0,35,112,Publisher-Backed,1,2018,0.8117651747638596
False,1.49,False,75,True,True,False,,74,0,63,10,0,1,12,Publisher-Backed,1,2018,0.9342558123200112
False,19.99,False,0,True,False,False,,765,877,421,266,0,0,21,Self-Published,1,2018,0.8617803935994114
False,4.99,False,75,True,True,True,80.0,2205,438,273,2330,17,5,452,Self-Published,1,2018,0.7895561119963579
False,49.99,False,0,True,False,False,,2116,176,1241,1405,17,8,72,Publisher-Backed,1,2018,0.8865395735790632
False,39.99,False,0,True,False,False,,614,0,427,25,0,0,51,Publisher-Backed,1,2019,0.7364804302360323
False,1.99,False,80,True,False,False,,234,26,336,117,0,0,0,Publisher-Backed,1,2018,0.7083708370837084
False,1.99,False,0,True,False,False,,203,0,210,0,0,0,0,Publisher-Backed,1,2018,0.4059917355371901
False,29.99,False,0,True,False,False,78.0,559,0,241,61,17,4,64,Publisher-Backed,1,2018,0.8724935732647815
False,19.99,False,0,True,False,False,76.0,1966,0,281,92,17,0,140,Self-Published,1,2018,0.9239130434782609
False,19.99,False,0,True,False,False,79.0,2065,27,179,404,0,0,0,Publisher-Backed,1,2018,0.9363513252079706
False,29.99,False,0,True,True,True,73.0,1521,0,223,20,0,1,92,Publisher-Backed,1,2018,0.9204619326220794
False,1.79,False,70,True,False,False,81.0,736,0,282,106,0,1,0,Self-Published,1,2018,0.955744164898454
False,24.99,False,0,True,False,False,,1669,0,605,329,0,1,19,Publisher-Backed,1,2018,0.8401502504173622
False,12.99,False,0,True,True,False,73.0,2192,0,1878,107,0,1,37,Self-Published,1,2018,0.7348097671777399
False,3.89,False,70,True,False,False,,330,0,121,2,0,1,0,Publisher-Backed,1,2018,0.6416256157635468
False,2.99,False,0,True,False,False,,82,17,54,8,0,0,7,Self-Published,1,2018,0.9718219366681964
False,4.99,False,0,True,False,False,,139,0,126,7,0,0,0,Publisher-Backed,1,2018,0.39701074264362446
False,5.99,False,0,True,True,False,,96,0,57,0,0,0,11,Publisher-Backed,1,2018,0.8353115727002968
False,1.99,False,0,True,False,False,,268,0,275,0,0,0,0,Self-Published,1,2018,0.6791383219954649
False,4.99,False,0,True,False,False,,196,0,5,25,0,0,0,Publisher-Backed,1,2018,0.8859649122807017
False,19.99,False,0,True,False,False,,345,0,200,45,0,4,125,Publisher-Backed,1,2018,0.874964234620887
False,29.99,False,0,True,True,True,,888,0,454,3,18,1,39,Publisher-Backed,1,2018,0.5956964892412231
False,29.99,False,0,True,False,False,,274,0,202,6,0,0,51,Publisher-Backed,1,2018,0.9086741889985895
False,14.99,False,0,True,True,True,86.0,219,0,169,16,0,0,58,Publisher-Backed,1,2018,0.9695740365111561
False,29.99,False,0,True,False,False,,1187,0,420,103,0,1,105,Publisher-Backed,1,2018,0.8609677082244749
False,0.55,False,44,True,True,True,,355,0,369,2,0,2,12,Publisher-Backed,1,2018,0.6274261603375527
False,17.99,False,40,True,True,False,82.0,385,88,330,498,0,1,24,Publisher-Backed,1,2018,0.9725746614136022
False,1.99,False,0,True,False,False,,249,0,270,0,0,0,26,Self-Published,1,2018,0.5196629213483146
False,24.99,False,0,True,False,False,,695,0,394,119,0,1,50,Self-Published,1,2018,0.7558259333758525
False,14.99,False,0,True,False,False,62.0,391,0,321,6,0,0,26,Self-Published,1,2018,0.883503586176918
False,9.99,False,0,True,False,True,72.0,590,66,93,95,17,0,0,Publisher-Backed,1,2018,0.7534447376136031
False,19.99,False,0,True,False,False,83.0,2549,0,2031,470,18,6,63,Publisher-Backed,1,2018,0.9442907822740665
False,4.99,False,0,True,False,False,90.0,36,0,40,1,0,0,0,Publisher-Backed,1,2009,0.5593869731800766
False,2.39,False,80,True,True,True,,230,0,58,8,0,2,20,Publisher-Backed,1,2018,0.8670353982300885
False,5.99,False,0,True,True,False,,146,6,70,110,0,6,16,Self-Published,1,2018,0.9023045105377191
False,19.99,False,0,True,True,True,74.0,528,0,156,3,0,0,27,Self-Published,1,2018,0.7895812053115424
False,14.99,False,0,True,True,True,80.0,463,27,158,215,0,1,14,Self-Published,1,2018,0.9645283979694139
False,9.99,False,75,True,False,False,81.0,935,0,251,2590,0,5,17,Publisher-Backed,1,2018,0.910574971815107
False,29.99,False,0,True,False,False,78.0,216,0,155,1,0,1,31,Publisher-Backed,1,2017,0.9027367592045679
False,9.99,False,0,True,False,False,86.0,197,0,41,0,17,0,0,Self-Published,1,2018,0.6027272727272728
False,29.99,False,0,True,False,False,82.0,938,0,718,37,0,2,40,Publisher-Backed,1,2018,0.92181146025878
False,14.99,False,0,True,True,True,90.0,1173,0,448,285,0,1,70,Self-Published,1,2018,0.9460823110407598
False,0.49,False,51,True,False,False,,379,0,432,1281,0,3,32,Self-Published,1,2018,0.8228980322003577
False,10.49,False,30,True,True,True,,2047,475,1222,674,0,2,460,Self-Published,1,2018,0.9126809602345611
False,1.64,False,70,True,True,False,,269,0,257,57,0,1,14,Publisher-Backed,1,2018,0.9167412712623098
False,14.99,False,0,True,False,False,,641,0,108,44,0,1,456,Self-Published,1,2018,0.8957849319615002
False,7.49,False,50,True,True,True,68.0,286,0,221,22,0,2,22,Self-Published,1,2018,0.9481527475939149
False,14.99,False,0,True,True,False,,248,0,150,2,0,0,12,Self-Published,1,2018,0.7015347334410339
False,13.99,False,30,True,True,False,,75,0,84,175,0,1,122,Publisher-Backed,1,2018,0.9355163727959698
False,7.99,False,0,True,False,False,,0,0,0,0,0,0,0,Publisher-Backed,1,2018,0.5
False,12.99,False,0,True,True,True,73.0,318,0,231,11,0,3,31,Self-Published,1,2018,0.914544499868732
False,4.99,False,0,True,False,False,,2117,0,24,49,0,0,0,Publisher-Backed,1,2018,0.9481442484864439
False,14.99,False,0,True,True,False,,567,0,155,21,0,0,84,Self-Published,1,2018,0.6526520051746443
False,29.99,False,0,True,False,False,,344,0,405,276,17,1,56,Self-Published,1,2025,0.8655256723716381
False,14.99,False,0,True,True,True,76.0,470,0,245,31,0,0,0,Publisher-Backed,1,2018,0.884247496637274
False,19.99,False,0,True,True,True,,4986,0,3375,176,0,1,30,Publisher-Backed,1,2018,0.8719126938541069
False,0.49,False,51,True,True,True,,130,0,57,3,0,1,100,Publisher-Backed,1,2020,0.9192071403732468
False,2.99,False,90,True,True,False,76.0,2074,0,1018,84,0,0,31,Publisher-Backed,1,2018,0.7870641169853768
False,19.99,False,0,True,True,True,77.0,796,0,563,23,0,2,68,Publisher-Backed,1,2018,0.9558692523812787
False,0.49,False,90,True,True,False,,296,0,342,2,0,1,0,Publisher-Backed,1,2018,0.6013568838460639
False,3.99,False,0,True,False,False,,367,0,213,39,0,0,8,Publisher-Backed,1,2018,0.7454545454545455
False,6.24,False,75,True,True,True,,3870,0,736,261,0,8,15,Publisher-Backed,1,2018,0.912772319521572
False,6.99,False,0,True,True,False,68.0,128,0,60,6,0,0,28,Publisher-Backed,1,2018,0.9200290803344239
False,0.65,False,78,True,False,False,,71,0,24,5,0,0,130,Self-Published,1,2018,0.9451859628074385
False,59.99,False,0,True,False,False,77.0,1558,52,607,1288,17,4,93,Publisher-Backed,1,2018,0.6842828129337678
False,2.99,False,0,True,True,False,,529,64,184,672,0,1,39,Publisher-Backed,1,2018,0.9000410285609023
False,29.99,False,0,True,False,False,77.0,1369,0,217,108,0,1,50,Publisher-Backed,1,2018,0.7105766444508838
False,3.99,False,90,True,False,False,,1725,0,946,63,0,4,50,Publisher-Backed,1,2018,0.8982394029279495
False,5.94,False,15,True,False,False,,356,0,274,70,0,0,34,Self-Published,1,2018,0.953021010048284
False,19.99,False,0,True,False,False,,1203,197,1522,470,0,0,41,Publisher-Backed,1,2025,0.6166338582677166
False,9.89,False,34,True,True,False,70.0,12691,2303,971,22170,0,18,32,Publisher-Backed,1,2018,0.8384033855129628
False,34.99,False,0,True,False,False,,3038,0,1233,1632,0,9,227,Self-Published,1,2018,0.8973956913007909
False,9.99,False,0,True,False,False,85.0,204,0,65,5,17,0,0,Publisher-Backed,1,2018,0.7961099932930918
False,6.99,False,0,True,True,False,,1096,567,705,499,0,0,59,Self-Published,1,2018,0.9100211541299749
False,9.99,False,0,True,False,False,77.0,4172,0,1311,111,0,0,0,Publisher-Backed,1,2018,0.47626546681664794
False,20.99,False,30,True,True,False,,5039,0,985,495,0,0,39,Self-Published,1,2018,0.8921593186372746
False,14.99,False,0,True,True,True,,235,0,150,8,0,5,26,Self-Published,1,2018,0.9405970149253732
False,24.99,False,0,True,False,False,,443,0,181,74,0,0,0,Self-Published,1,2018,0.8069916297390448
False,14.99,False,50,True,False,False,,2700,331,2079,596,0,0,71,Publisher-Backed,1,2018,0.8175212503427475
False,11.99,False,0,True,True,True,73.0,554,4,313,68,0,1,52,Publisher-Backed,1,2018,0.9324189169881412
False,49.99,False,0,True,True,False,,236,0,231,6,0,3,39,Publisher-Backed,1,2018,0.8885456001830873
False,1.74,False,75,True,False,False,,94,0,92,6,0,0,14,Publisher-Backed,1,2018,0.7999127209251582
False,7.19,False,60,True,True,True,,762,100,276,402,0,4,47,Publisher-Backed,1,2018,0.9222797927461139
False,7.49,False,70,True,False,False,76.0,319,0,299,26,0,1,12,Publisher-Backed,1,2018,0.7284267386900742
False,10.04,False,33,True,False,False,,1818,1,571,281,0,6,38,Publisher-Backed,1,2018,0.8253087975800353
False,19.99,False,0,True,True,False,,467,0,180,9,0,0,0,Self-Published,1,2018,0.9047546711225884
False,15.99,False,0,True,False,False,68.0,1358,0,313,48,0,0,18,Self-Published,1,2014,0.8240796620398311
False,0.59,False,70,True,False,False,,225,0,113,6,0,0,13,Publisher-Backed,1,2018,0.7897922130320758
False,59.99,False,0,True,False,False,80.0,502,69,126,119,0,16,49,Publisher-Backed,1,2018,0.823203603869729
False,4.99,False,75,True,False,False,,352,0,213,7,0,0,0,Publisher-Backed,1,2018,0.8896492728828058
False,59.99,False,0,True,False,False,89.0,4594,944,3697,7073,18,10,83,Publisher-Backed,1,2018,0.9408034239815511
False,9.99,False,0,True,True,True,80.0,287,0,262,12,0,2,1,Self-Published,1,2018,0.9587191030323622
False,14.99,False,0,True,True,True,,731,0,237,18,0,2,24,Publisher-Backed,1,2018,0.9411616161616162
False,9.99,False,0,True,True,False,,1696,0,1135,153,0,18,125,Self-Published,1,2018,0.9463837158943266
False,2.99,False,0,True,False,False,,121,0,66,20,0,1,13,Publisher-Backed,1,2018,0.9384878744650499
False,29.99,False,0,True,False,False,,1240,1519,510,851,0,1,0,Self-Published,1,2018,0.8385869565217391
False,17.99,False,0,True,False,False,,1045,37,704,174,0,2,37,Self-Published,1,2018,0.9141957491472055
False,1.99,False,0,True,False,False,,151,55,104,4,0,0,2880,Self-Published,1,2018,0.9696210983141379
False,1.99,False,0,True,False,False,,415,0,446,3,0,0,5,Self-Published,1,2018,0.8506122448979592
False,3.24,False,75,True,True,False,79.0,370,0,323,32,0,0,12,Publisher-Backed,1,2018,0.9484885872917952
False,24.99,False,0,True,False,False,83.0,227,0,248,25,0,1,21,Self-Published,1,2018,0.9307307307307308
False,17.99,False,40,True,False,False,82.0,921,63,550,97,0,3,55,Self-Published,1,2018,0.7479852249832102
False,24.99,False,0,True,True,True,79.0,15436,0,86,1,0,0,0,Publisher-Backed,1,2018,0.6716417910447762
False,9.99,False,0,True,False,False,,123,0,112,22,0,0,5,Self-Published,1,2018,0.9253763440860215
False,9.99,False,0,True,True,True,,200,0,212,1,0,0,23,Self-Published,1,2018,0.7400442477876106
False,1.99,False,90,True,True,False,,368,0,123,243,0,2,33,Publisher-Backed,1,2018,0.882536934119027
False,14.99,False,0,True,False,False,,108,0,111,23,0,2,11,Self-Published,1,2018,0.9199457259158752
False,19.99,False,0,True,True,True,,588,0,233,220,0,1,26,Self-Published,1,2018,0.9757562076749435
False,39.99,False,0,True,False,False,58.0,557,36,260,17,17,4,56,Publisher-Backed,1,2018,0.8456260720411664
False,13.99,False,65,True,False,False,75.0,750,0,383,276,0,1,45,Publisher-Backed,1,2018,0.8819808306709265
False,6.99,False,0,True,True,False,,371,0,361,5,0,0,32,Publisher-Backed,1,2018,0.8881764555014107
False,5.99,False,0,True,False,False,,629,55,163,236,0,0,0,Publisher-Backed,1,2014,0.9446101958749513
False,9.99,False,0,True,True,True,67.0,107,0,99,2,17,0,12,Self-Published,1,2018,0.8993878094224115
False,3.99,False,80,True,False,False,80.0,803,0,322,23,0,0,0,Publisher-Backed,1,2018,0.8928571428571429
False,19.99,False,0,True,False,False,,167,0,174,40,0,0,43,Publisher-Backed,1,2018,0.9023141511365964
False,19.99,False,0,True,True,True,,681,0,116,6,0,23,12,Publisher-Backed,1,2018,0.7359176256814052
False,8.99,False,40,True,False,False,74.0,1175,0,345,379,0,8,54,Self-Published,1,2018,0.9199856637247436
False,3.49,False,0,True,False,False,,320,0,105,13,0,1,59,Publisher-Backed,1,2018,0.9410604192355118
False,9.59,False,84,True,False,False,81.0,2024,0,707,93,0,4,63,Publisher-Backed,1,2018,0.8385087393082931
False,59.99,False,0,True,False,False,79.0,2765,0,1674,283,0,6,38,Publisher-Backed,1,2018,0.8661094723041626
False,12.99,False,0,True,False,False,,165,0,147,0,0,1,10,Self-Published,1,2018,0.7933901918976546
False,3.99,False,0,True,True,True,,173,0,8,0,0,0,33,Self-Published,1,2018,0.6916666666666667
False,11.99,False,0,True,True,False,,411,0,156,61,0,7,33,Self-Published,1,2018,0.8554681811562546
False,1.99,False,0,True,True,True,,144,0,187,0,0,0,9,Publisher-Backed,1,2018,0.6492985971943888
False,8.99,False,80,True,False,False,79.0,2395,302,588,200,0,2,47,Publisher-Backed,1,2018,0.8173390513854293
False,5.99,False,0,True,True,False,,614,150,270,555,0,0,24,Self-Published,1,2018,0.9518522559877789
False,17.99,False,0,True,False,False,,1953,347,910,1121,0,1,29,Self-Published,1,2018,0.7750301568154403
False,49.99,False,0,True,False,False,,1427,0,1198,77,0,1,62,Publisher-Backed,1,2018,0.9654438098925564
False,17.99,False,0,True,True,True,90.0,576,19,314,134,0,2,131,Publisher-Backed,1,2018,0.9708717606309728
False,29.99,False,0,True,True,False,,847,34,202,357,0,0,0,Self-Published,1,2018,0.9638589332556106
False,0.69,False,86,True,False,False,76.0,262,0,243,3,0,0,16,Self-Published,1,2018,0.9318738768175134
False,34.99,False,0,True,False,False,70.0,3549,0,239,4,0,4,52,Self-Published,1,2018,0.694600537503054
False,19.99,False,0,True,False,True,,293,0,83,140,17,0,35,Publisher-Backed,1,2016,0.712991452991453
False,12.99,False,0,True,False,False,,2017,0,467,45,0,0,180,Publisher-Backed,1,2018,0.8601398601398601
False,19.99,False,0,True,False,False,79.0,147,0,184,5,0,4,34,Publisher-Backed,1,2018,0.9153160453808752
False,7.99,False,60,True,False,False,81.0,425,0,189,18,0,2,43,Publisher-Backed,1,2018,0.8152854162715721
False,2.99,False,0,True,False,False,,0,0,0,0,0,0,0,Publisher-Backed,1,2018,0.6896551724137931
False,9.99,False,0,True,True,True,80.0,64,0,40,2,0,0,0,Publisher-Backed,1,2018,0.7581174753739511
False,12.99,False,0,True,False,False,82.0,313,0,160,25,0,0,0,Self-Published,1,2011,0.8827914353687549
False,59.99,False,0,True,False,False,,520,273,364,847,18,2,27,Publisher-Backed,1,2018,0.7914046121593291
False,9.99,False,0,True,True,True,70.0,2757,0,358,1,0,0,20,Self-Published,1,2014,0.7727272727272727
False,19.99,False,0,True,False,False,,2230,0,1504,149,17,0,56,Publisher-Backed,1,2018,0.8936976780919286
False,9.99,False,0,True,False,True,59.0,595,155,229,320,18,2,89,Self-Published,1,2018,0.96860190594358
False,9.99,False,0,True,True,False,86.0,192,0,187,11,0,0,13,Self-Published,1,2018,0.8958076448828607
False,4.99,False,0,True,False,False,76.0,238,0,235,0,0,1,4,Publisher-Backed,1,2018,0.7579872204472844
False,4.99,False,75,True,True,False,81.0,213,0,177,17,0,2,26,Publisher-Backed,1,2018,0.9435341567935468
False,9.99,False,0,True,True,True,80.0,234,271,105,2,0,2,27,Publisher-Backed,1,2018,0.8860544217687075
False,4.99,False,0,True,True,True,,0,0,0,0,0,0,9,Publisher-Backed,1,2018,0.8421052631578947
False,19.99,False,0,True,False,False,68.0,2554,1456,835,2278,0,3,294,Publisher-Backed,1,2018,0.9578889206815917
False,17.49,False,30,True,False,False,,1137,2553,367,806,0,1,26,Publisher-Backed,1,2018,0.7903756512201809
False,49.99,False,0,True,False,False,80.0,206,0,177,74,0,2,53,Publisher-Backed,1,2018,0.8132062929315311
False,4.99,False,0,True,False,False,,169,0,28,10,17,0,0,Publisher-Backed,1,2018,0.9341836734693878
False,15.99,False,20,True,False,False,,2458,3,536,268,0,0,0,Publisher-Backed,1,2018,0.9750354300664995
False,49.99,False,0,True,False,False,93.0,1797,24,1528,1380,17,0,37,Publisher-Backed,1,2018,0.9600612592316017
False,19.99,False,0,True,False,False,78.0,830,0,278,83,0,79,46,Publisher-Backed,1,2018,0.8461337024428566
False,2.99,False,0,True,True,True,,260,0,226,1,0,2,9,Self-Published,1,2018,0.6883561643835616
False,9.99,False,0,True,False,False,69.0,524,0,425,2,0,0,59,Publisher-Backed,1,2018,0.5647058823529412
False,2.99,False,0,True,False,False,,225,0,120,0,0,0,0,Self-Published,1,2018,0.5454545454545454
False,14.99,False,0,True,False,True,,163,1,89,291,0,1,0,Self-Published,1,2018,0.9756613756613757
False,7.99,False,0,True,False,False,,127,0,71,17,0,1,30,Publisher-Backed,1,2018,0.8973073784823405
False,19.99,False,0,True,False,False,66.0,314,0,318,12,0,0,46,Publisher-Backed,1,2019,0.7474093264248705
False,4.99,False,0,True,True,False,70.0,279,0,274,1,0,0,0,Self-Published,1,2018,0.8892204401342783
False,14.99,False,50,True,False,False,,1337,0,1310,27,0,2,46,Self-Published,1,2018,0.7657512116316639
False,24.99,False,0,True,False,False,,1851,289,586,3122,0,0,0,Publisher-Backed,1,2018,0.9771194278678771
False,29.99,False,0,True,False,False,,580,0,544,199,0,0,0,Self-Published,1,2018,0.4774447471995156
False,19.99,False,0,True,True,False,76.0,80,0,38,4,0,1,31,Publisher-Backed,1,2018,0.785958904109589
False,19.99,False,0,True,True,False,81.0,1354,0,640,258,0,5,220,Self-Published,1,2018,0.9343837686164472
False,4.99,False,0,True,False,False,,276,0,243,0,0,0,0,Self-Published,1,2018,0.7142857142857143
False,19.99,False,0,True,False,False,,2371,199,915,9978,0,0,54,Self-Published,1,2018,0.9581570256211474
False,5.99,False,60,True,True,False,,274,0,287,185,0,0,82,Publisher-Backed,1,2018,0.9865675174563099
False,19.99,False,0,True,False,False,,295,0,281,30,0,1,30,Publisher-Backed,1,2018,0.8740777791671877
False,19.99,False,0,True,True,True,80.0,417,0,133,3,0,1,38,Self-Published,1,2018,0.7991126448114371
False,5.99,False,0,True,False,False,,525,0,567,10,0,0,0,Publisher-Backed,1,2018,0.7824310520939735
False,5.99,False,0,True,False,False,,430,0,423,15,0,0,64,Publisher-Backed,1,2018,0.4852941176470588
False,19.99,False,0,True,False,False,72.0,188,0,193,6,17,2,35,Self-Published,1,2018,0.8692038495188101
False,0.79,False,90,True,False,False,73.0,127,0,27,20,17,0,0,Self-Published,1,2018,0.7180938900684124
False,14.99,False,0,True,False,False,69.0,724,0,282,10,0,9,49,Publisher-Backed,1,2018,0.6919552867876122
False,7.39,False,80,True,False,False,93.0,478,0,83,65,17,0,0,Publisher-Backed,1,2018,0.934686294126054
False,19.99,False,0,True,False,False,84.0,458,343,130,78,0,1,18,Publisher-Backed,1,2018,0.9375837128315028
